policy_id,age,gender,marital_status,education,occupation,region,driving_experience_years,previous_accidents,traffic_violations,vehicle_year,vehicle_age,vehicle_make,vehicle_type,fuel_type,annual_mileage,engine_cc,coverage_type,annual_premium,deductible,policy_duration_years,multi_policy,credit_score,annual_income,num_dependents,claim_filed
2999,46,Male,Divorced,Master,Unemployed,Urban,24,0,1,2011,13,BMW,Coupe,Petrol,30824,1800,Basic,2356.74,2000,9,0,530,177207,0,0
3000,47,Female,Divorced,High School,Self-Employed,Rural,26,0,3,2014,10,Mercedes,Sedan,Electric,27583,1500,Standard,1250.09,500,5,0,506,125366,4,0
3001,69,Female,Single,Bachelor,Retired,Rural,47,3,0,2008,16,Toyota,Minivan,Hybrid,33342,1200,Comprehensive,1539.63,2000,7,1,664,68404,2,0
3002,18,Female,Divorced,Master,Retired,Suburban,0,0,0,2016,8,BMW,Pickup,Diesel,19901,1500,Standard,2592.24,2000,14,1,505,133231,0,1
3003,48,Male,Married,Bachelor,Student,Rural,28,3,0,2012,12,Volkswagen,Coupe,Diesel,33677,1000,Comprehensive,560.27,500,6,1,541,96783,2,1
3004,19,Female,Married,None,Unemployed,Suburban,1,3,1,2006,18,Honda,SUV,Hybrid,13831,1800,Standard,2549.93,2000,13,0,738,73360,3,1
3005,43,Male,Single,Master,Unemployed,Rural,21,1,0,2005,19,Mercedes,Minivan,Electric,30454,1800,Standard,2963.69,1000,1,1,405,102410,2,0
3006,44,Male,Married,Master,Student,Rural,25,0,0,2017,7,Honda,Sedan,Electric,6297,1000,Comprehensive,567.46,250,15,1,550,130562,0,0
3007,47,Female,Divorced,High School,Unemployed,Rural,25,0,0,2019,5,Hyundai,Minivan,Diesel,7454,2000,Comprehensive,617.21,1000,6,0,731,93371,0,0
3008,59,Male,Married,PhD,Student,Urban,41,1,0,2008,16,Nissan,Coupe,Hybrid,23069,2000,Comprehensive,2155.7,1500,12,1,801,40162,2,0
3009,52,Female,Married,Bachelor,Employed,Rural,31,0,3,2020,4,Nissan,Pickup,Petrol,17436,1500,Comprehensive,980.85,500,14,0,337,177530,0,1
3010,36,Female,Married,High School,Student,Rural,15,0,1,2021,3,BMW,Pickup,Petrol,24405,2000,Comprehensive,522.42,250,3,0,712,67755,2,0
3011,18,Male,Widowed,Master,Unemployed,Rural,0,0,2,2022,2,Toyota,SUV,Petrol,16353,1200,Basic,758.35,1500,6,0,752,136304,0,0
3012,59,Male,Divorced,PhD,Unemployed,Urban,38,0,0,2008,16,Ford,SUV,Petrol,15662,2000,Basic,2573.27,500,7,0,341,32950,2,0
3013,24,Male,Married,High School,Student,Urban,2,0,2,2022,2,Toyota,Sedan,Diesel,10454,1200,Standard,1988.97,1500,6,0,397,30776,0,1
3014,39,Male,Single,Master,Employed,Urban,17,2,0,2024,0,Chevrolet,Sedan,Electric,21529,1000,Standard,1995,250,12,0,630,21094,2,1
3015,28,Female,Single,High School,Employed,Urban,6,0,1,2015,9,Toyota,Coupe,Diesel,17952,1800,Basic,826.82,250,10,1,552,161201,0,0
3016,24,Female,Married,PhD,Employed,Rural,6,0,0,2014,10,Honda,Hatchback,Hybrid,28077,1800,Basic,2426.69,1000,13,1,365,26044,2,0
3017,68,Female,Married,Master,Unemployed,Urban,49,0,2,2018,6,Ford,Hatchback,Hybrid,25123,3500,Comprehensive,451.1,500,13,0,497,188147,2,1
3018,67,Male,Widowed,None,Self-Employed,Suburban,44,0,3,2017,7,Mercedes,Sedan,Electric,22283,3000,Comprehensive,1792.1,250,9,1,658,133018,1,0
3019,19,Female,Widowed,Master,Student,Suburban,0,2,5,2019,5,Honda,Sedan,Hybrid,8388,3000,Standard,765.87,250,4,0,784,69199,4,1
3020,42,Male,Single,Master,Unemployed,Suburban,20,0,1,2022,2,Volkswagen,Sedan,Hybrid,24822,1000,Comprehensive,1157.57,1000,12,1,635,97490,0,0
3021,51,Male,Divorced,Master,Retired,Urban,29,0,0,2024,0,Ford,Pickup,Hybrid,10719,1500,Basic,1911.55,1000,2,0,533,155053,3,0
3022,35,Female,Single,Master,Retired,Urban,13,1,2,2010,14,Chevrolet,Pickup,Hybrid,27217,1800,Basic,1297.68,2000,10,1,420,117833,0,1
3023,33,Female,Widowed,High School,Unemployed,Suburban,10,1,0,2021,3,Audi,SUV,Diesel,6914,1800,Standard,2869.7,500,14,1,605,27751,3,1
3024,72,Female,Married,Master,Employed,Rural,52,0,0,2017,7,Toyota,Hatchback,Petrol,18640,1800,Basic,2827.78,500,14,1,678,56006,3,0
3025,66,Female,Married,PhD,Unemployed,Suburban,48,0,0,2008,16,Audi,Sedan,Diesel,13789,2500,Standard,2913.46,250,8,1,439,65027,4,0
3026,46,Male,Single,None,Employed,Suburban,27,2,0,2006,18,Honda,Minivan,Diesel,15803,1200,Comprehensive,2953.21,1000,8,0,564,153473,1,0
3027,20,Male,Married,High School,Self-Employed,Suburban,0,0,0,2020,4,Honda,Hatchback,Hybrid,16736,1000,Standard,567.54,250,1,1,562,160421,2,0
3028,27,Female,Married,High School,Employed,Urban,9,0,5,2008,16,Hyundai,SUV,Hybrid,33054,1200,Standard,2080.24,1500,11,1,673,144077,1,1
3029,50,Female,Widowed,Bachelor,Retired,Urban,32,0,1,2012,12,Volkswagen,Hatchback,Hybrid,31303,2000,Comprehensive,1873.56,2000,12,0,515,46311,2,1
3030,58,Male,Widowed,None,Self-Employed,Urban,39,0,0,2024,0,Toyota,Coupe,Diesel,27690,2000,Standard,2241.83,1500,7,1,819,147973,0,0
3031,74,Male,Widowed,PhD,Employed,Suburban,56,1,0,2009,15,Hyundai,Hatchback,Petrol,34230,1800,Comprehensive,1017.17,500,10,0,790,155405,0,0
3032,44,Female,Single,None,Self-Employed,Suburban,21,0,0,2006,18,Ford,Coupe,Electric,27537,3500,Standard,1902.68,250,1,1,763,43378,1,0
3033,42,Male,Divorced,PhD,Unemployed,Urban,23,2,1,2022,2,Volkswagen,Coupe,Diesel,10292,1000,Standard,2896.44,500,9,1,636,90986,0,1
3034,43,Male,Widowed,Bachelor,Self-Employed,Suburban,21,3,0,2024,0,BMW,Hatchback,Hybrid,20540,2000,Standard,417.8,500,2,0,846,127128,0,1
3035,25,Female,Widowed,High School,Unemployed,Urban,4,0,0,2019,5,Honda,Minivan,Petrol,18187,1800,Standard,1442.54,1500,6,1,674,157012,0,0
3036,58,Male,Single,Bachelor,Student,Suburban,36,3,0,2014,10,Hyundai,Pickup,Hybrid,7414,1200,Basic,2197.47,1000,10,1,742,182754,3,1
3037,71,Male,Single,Bachelor,Employed,Rural,49,0,1,2017,7,Nissan,SUV,Petrol,10531,2000,Comprehensive,731.54,1500,7,1,480,61847,2,0
3038,23,Male,Married,Master,Employed,Rural,0,0,0,2021,3,Audi,Hatchback,Electric,24817,1200,Comprehensive,855.05,1500,8,1,603,143542,0,0
3039,39,Female,Single,None,Retired,Suburban,19,1,3,2022,2,Mercedes,Pickup,Diesel,19962,2000,Basic,1003.46,500,15,0,789,146048,0,1
3040,55,Female,Divorced,Master,Self-Employed,Rural,33,0,0,2010,14,Mercedes,Pickup,Petrol,34589,1000,Basic,1879.3,1000,6,1,780,45247,0,1
3041,23,Female,Single,None,Employed,Suburban,1,0,0,2024,0,Audi,Pickup,Hybrid,17836,2000,Standard,834.7,2000,10,0,403,159436,1,0
3042,56,Male,Divorced,None,Unemployed,Suburban,38,1,1,2014,10,Nissan,SUV,Electric,18678,2500,Comprehensive,2769.42,250,2,0,537,85675,1,1
3043,24,Female,Married,None,Retired,Suburban,5,0,0,2017,7,BMW,Pickup,Petrol,27437,1800,Basic,1817.58,250,9,0,440,118101,0,1
3044,36,Female,Divorced,None,Unemployed,Suburban,14,0,0,2016,8,Ford,Hatchback,Petrol,27883,3500,Basic,1526.59,1000,1,1,543,100344,1,1
3045,48,Female,Single,High School,Retired,Urban,29,3,1,2024,0,Ford,Minivan,Diesel,32548,1800,Comprehensive,635.7,500,14,0,814,191188,0,0
3046,59,Female,Divorced,High School,Employed,Suburban,39,0,0,2010,14,Nissan,Minivan,Electric,11945,1200,Basic,2083.37,1500,1,0,627,113832,1,1
3047,75,Male,Divorced,PhD,Self-Employed,Urban,56,2,0,2020,4,Ford,Coupe,Diesel,26026,1500,Standard,2315.89,500,11,1,345,194917,2,1
3048,46,Female,Widowed,High School,Student,Rural,26,0,0,2013,11,Honda,Pickup,Diesel,5829,2000,Comprehensive,2464.81,250,12,0,446,90754,2,0
3049,27,Female,Single,Bachelor,Unemployed,Suburban,8,0,1,2016,8,Ford,SUV,Diesel,9880,1000,Comprehensive,895.01,1500,13,1,336,21960,3,0
3050,57,Male,Widowed,PhD,Student,Rural,37,2,0,2016,8,Hyundai,Hatchback,Electric,14309,1500,Standard,680.41,2000,15,1,527,143255,0,0
3051,28,Male,Married,Master,Unemployed,Urban,9,0,0,2019,5,BMW,Pickup,Electric,8026,1500,Comprehensive,828.92,250,2,1,637,71513,0,0
3052,44,Female,Divorced,PhD,Unemployed,Suburban,23,2,2,2006,18,Hyundai,Pickup,Petrol,31905,2500,Basic,1276.57,250,11,0,535,74377,0,1
3053,59,Female,Divorced,High School,Employed,Urban,39,1,0,2006,18,BMW,Minivan,Electric,7725,1000,Basic,1491.01,500,1,0,435,23407,0,0
3054,32,Male,Married,PhD,Employed,Suburban,10,0,5,2022,2,Volkswagen,Pickup,Diesel,5024,2000,Basic,1986.54,1500,13,1,717,74860,4,0
3055,50,Female,Divorced,PhD,Unemployed,Urban,28,0,1,2015,9,Audi,Sedan,Petrol,5589,1200,Comprehensive,1124.02,500,9,0,627,18727,3,1
3056,41,Male,Married,None,Student,Rural,21,2,1,2011,13,Ford,Sedan,Petrol,32648,1500,Basic,2588.28,1000,13,0,506,60001,0,0
3057,43,Male,Single,None,Student,Suburban,23,2,1,2007,17,Hyundai,Sedan,Hybrid,14615,2500,Comprehensive,2519.74,1500,13,1,450,65299,2,0
3058,56,Female,Married,PhD,Unemployed,Urban,38,0,0,2019,5,Toyota,SUV,Diesel,10251,1500,Comprehensive,334.61,2000,9,1,494,162640,0,0
3059,35,Female,Married,High School,Employed,Suburban,16,1,1,2024,0,BMW,Sedan,Diesel,25419,2000,Standard,2658.15,1000,3,0,543,125343,0,1
3060,60,Female,Married,None,Unemployed,Rural,41,1,0,2009,15,Honda,Sedan,Petrol,16858,2000,Basic,2769.9,250,14,1,827,94293,2,0
3061,36,Male,Single,None,Student,Rural,15,2,0,2018,6,BMW,Sedan,Petrol,6652,1800,Standard,1202,250,10,1,442,50248,3,0
3062,65,Male,Married,PhD,Employed,Suburban,44,1,0,2016,8,Toyota,Pickup,Hybrid,31581,1200,Basic,2512.56,1500,15,1,340,167454,2,0
3063,70,Female,Married,High School,Student,Rural,50,1,2,2011,13,Volkswagen,Sedan,Petrol,18049,1200,Comprehensive,1683.63,1500,4,0,796,67455,1,1
3064,38,Female,Divorced,None,Retired,Rural,19,0,1,2019,5,Toyota,Sedan,Diesel,30811,1800,Comprehensive,1772.13,250,3,1,752,160539,2,1
3065,32,Female,Widowed,Bachelor,Self-Employed,Suburban,13,1,0,2014,10,Ford,SUV,Hybrid,14899,1000,Basic,998.06,1000,13,0,496,16410,1,0
3066,68,Female,Widowed,PhD,Student,Urban,45,1,0,2009,15,Hyundai,Sedan,Hybrid,13456,1500,Basic,636.74,2000,5,0,849,149207,4,0
3067,62,Male,Married,High School,Student,Rural,41,0,0,2021,3,Toyota,SUV,Hybrid,26787,2500,Comprehensive,1583.76,2000,6,0,405,131760,3,0
3068,63,Female,Single,Bachelor,Retired,Suburban,40,0,1,2022,2,Hyundai,Minivan,Hybrid,17387,1800,Standard,1821.72,1500,6,0,487,159215,4,0
3069,47,Female,Widowed,None,Retired,Rural,25,0,1,2015,9,Chevrolet,Pickup,Diesel,14648,1500,Standard,2103.65,500,1,0,411,65219,1,0
3070,33,Female,Married,None,Employed,Urban,12,0,0,2006,18,Mercedes,Pickup,Electric,12448,3000,Standard,727.64,1500,11,0,645,139588,0,0
3071,47,Male,Single,High School,Self-Employed,Rural,24,0,0,2011,13,BMW,Sedan,Hybrid,20192,1800,Basic,2250.16,250,3,0,669,66142,0,0
3072,37,Male,Divorced,Master,Retired,Urban,16,2,0,2022,2,Honda,Sedan,Hybrid,11549,1000,Comprehensive,1288.93,1000,12,0,742,116971,1,0
3073,35,Female,Married,None,Employed,Rural,12,0,0,2016,8,Honda,SUV,Hybrid,15460,2500,Standard,2768.13,500,8,0,579,58066,3,1
3074,41,Male,Married,None,Student,Suburban,19,0,0,2005,19,Toyota,Coupe,Electric,13883,3000,Basic,1398.48,2000,4,1,786,119457,0,0
3075,73,Male,Married,Bachelor,Retired,Suburban,50,3,3,2011,13,Volkswagen,Sedan,Hybrid,10065,1000,Standard,2938.39,250,3,0,810,23404,1,1
3076,44,Male,Married,High School,Student,Rural,21,0,0,2024,0,Toyota,Hatchback,Hybrid,26102,1800,Basic,1208.94,2000,13,0,366,168071,2,0
3077,30,Female,Divorced,None,Unemployed,Urban,7,1,0,2024,0,Toyota,SUV,Hybrid,24972,2000,Basic,1424.57,500,3,1,644,102333,1,1
3078,57,Female,Divorced,High School,Unemployed,Rural,35,0,0,2012,12,Volkswagen,SUV,Electric,5432,1800,Basic,2215.74,1500,15,0,726,163307,0,0
3079,75,Male,Married,PhD,Self-Employed,Suburban,55,1,0,2005,19,Mercedes,Minivan,Diesel,11188,1200,Standard,995.93,1000,14,1,822,39988,1,0
3080,35,Female,Single,Master,Self-Employed,Rural,13,0,0,2024,0,Honda,Hatchback,Hybrid,20280,1500,Basic,2001.26,2000,5,0,749,186396,2,0
3081,62,Male,Widowed,High School,Unemployed,Urban,43,0,2,2017,7,Toyota,SUV,Diesel,9846,1500,Comprehensive,1878.15,1500,2,1,787,28480,4,0
3082,56,Female,Divorced,High School,Employed,Rural,33,0,2,2023,1,Chevrolet,Coupe,Hybrid,30290,2000,Standard,1119.26,1500,1,1,719,188742,0,0
3083,43,Male,Married,Master,Student,Suburban,24,0,5,2016,8,Honda,SUV,Electric,7177,1800,Basic,1655.13,250,3,1,411,87032,0,1
3084,60,Female,Widowed,Master,Student,Rural,39,0,2,2011,13,Volkswagen,Coupe,Petrol,24890,1500,Comprehensive,359.06,1000,5,1,537,103246,2,0
3085,70,Male,Married,PhD,Self-Employed,Rural,52,0,0,2008,16,Ford,Sedan,Diesel,24991,1000,Standard,1709.52,2000,5,0,500,117447,2,0
3086,28,Female,Married,High School,Self-Employed,Rural,8,1,0,2019,5,Nissan,Sedan,Diesel,25443,1500,Basic,592.88,2000,11,0,650,57917,0,0
3087,31,Male,Single,Master,Self-Employed,Urban,13,0,2,2014,10,Chevrolet,Coupe,Hybrid,25640,2000,Basic,995.48,2000,12,0,380,60597,0,0
3088,38,Male,Divorced,Master,Self-Employed,Rural,19,2,0,2007,17,Ford,Coupe,Diesel,22555,1800,Comprehensive,2786.02,1000,4,0,303,129872,0,0
3089,34,Female,Widowed,Master,Self-Employed,Suburban,15,0,0,2010,14,Toyota,Sedan,Hybrid,6993,2500,Standard,2019.96,2000,12,0,451,164617,0,0
3090,23,Male,Widowed,Bachelor,Unemployed,Urban,5,1,1,2006,18,Chevrolet,SUV,Diesel,35000,1800,Comprehensive,1552.11,1000,11,0,765,143653,0,1
3091,57,Male,Widowed,PhD,Retired,Rural,39,1,0,2016,8,BMW,Hatchback,Petrol,6644,2000,Standard,2143.42,1500,2,1,370,134170,0,0
3092,38,Male,Divorced,Master,Self-Employed,Rural,20,1,1,2018,6,Honda,Sedan,Hybrid,24349,1800,Standard,2397.84,500,11,0,819,112021,2,0
3093,33,Male,Single,Master,Retired,Rural,14,0,1,2018,6,Nissan,Coupe,Hybrid,18140,2000,Standard,2519.95,250,2,1,774,24518,2,1
3094,54,Male,Single,PhD,Self-Employed,Suburban,32,2,0,2015,9,Hyundai,Minivan,Hybrid,34205,1200,Standard,2960.03,1000,8,0,343,65047,0,0
3095,52,Female,Divorced,High School,Student,Suburban,31,4,2,2012,12,Chevrolet,SUV,Hybrid,10580,1500,Comprehensive,2456.03,250,7,0,652,175551,2,1
3096,62,Female,Single,High School,Employed,Rural,40,4,0,2024,0,Audi,Coupe,Diesel,28836,2500,Comprehensive,2802.04,1500,2,0,385,40409,0,0
3097,51,Male,Widowed,PhD,Employed,Urban,29,0,0,2013,11,Hyundai,Minivan,Diesel,21757,1800,Standard,1945.2,1500,4,1,629,80500,1,0
3098,43,Male,Widowed,PhD,Self-Employed,Urban,20,1,0,2019,5,BMW,Pickup,Diesel,20255,2000,Comprehensive,2928.15,1000,8,0,830,33287,1,0
3099,71,Male,Widowed,PhD,Unemployed,Urban,52,1,1,2018,6,Honda,Hatchback,Electric,17993,1500,Standard,2898.96,1500,6,0,368,31149,3,0
3100,44,Female,Widowed,Master,Self-Employed,Suburban,24,0,0,2021,3,Audi,Sedan,Diesel,17219,1500,Comprehensive,563.81,1500,6,0,807,163764,0,0
3101,18,Male,Divorced,None,Student,Suburban,0,2,0,2023,1,Ford,Pickup,Diesel,16819,1500,Basic,2654.3,500,14,0,580,22656,3,1
3102,51,Male,Married,Bachelor,Unemployed,Suburban,32,1,0,2015,9,Toyota,Sedan,Petrol,9867,2500,Comprehensive,966.48,1000,2,1,433,191363,2,1
3103,37,Male,Single,PhD,Student,Rural,17,1,2,2023,1,Ford,Coupe,Diesel,9603,1500,Standard,2509.12,250,1,1,762,23086,2,1
3104,22,Male,Widowed,None,Unemployed,Urban,2,1,1,2019,5,Chevrolet,Pickup,Diesel,24924,3000,Standard,2313.72,1500,8,0,302,197164,3,1
3105,65,Female,Married,High School,Unemployed,Rural,42,3,0,2005,19,Toyota,Pickup,Electric,32792,1500,Basic,1738.98,500,5,1,752,116459,0,0
3106,50,Female,Married,High School,Employed,Urban,31,0,1,2010,14,Hyundai,Coupe,Hybrid,20393,1500,Standard,2442.02,1000,5,0,422,68872,0,0
3107,73,Female,Widowed,High School,Self-Employed,Suburban,51,0,2,2009,15,Audi,Minivan,Petrol,28215,1500,Standard,310.33,2000,5,1,752,92960,0,1
3108,51,Male,Single,None,Student,Rural,29,1,0,2020,4,Audi,Sedan,Electric,23250,1200,Comprehensive,2970.11,1500,8,0,374,109095,2,1
3109,18,Female,Married,PhD,Employed,Urban,0,0,0,2017,7,BMW,SUV,Diesel,11355,1500,Comprehensive,1667.29,250,11,1,381,42372,3,1
3110,44,Female,Single,None,Student,Suburban,26,1,1,2018,6,Audi,Pickup,Petrol,17476,1200,Standard,1622.1,1000,2,1,477,121691,2,0
3111,49,Male,Single,PhD,Self-Employed,Urban,31,4,0,2007,17,Ford,Sedan,Electric,9041,2000,Standard,2701.93,250,10,1,457,135245,0,0
3112,48,Male,Divorced,None,Unemployed,Urban,26,2,0,2020,4,Nissan,Pickup,Petrol,32019,1800,Standard,325.23,1000,9,1,415,48567,0,1
3113,50,Female,Married,PhD,Employed,Urban,30,0,1,2021,3,Chevrolet,Pickup,Petrol,34741,2000,Standard,1721.18,2000,12,0,804,160429,3,0
3114,27,Female,Married,Bachelor,Unemployed,Rural,5,0,0,2023,1,BMW,Pickup,Hybrid,34689,2500,Basic,617.48,250,2,0,700,32446,4,0
3115,22,Male,Married,PhD,Student,Suburban,1,1,0,2024,0,Audi,Coupe,Diesel,21085,1800,Comprehensive,1995.71,500,13,0,731,95509,4,1
3116,67,Female,Widowed,Bachelor,Employed,Urban,47,3,2,2015,9,Ford,Pickup,Electric,12843,1500,Standard,495.49,1500,3,1,710,129293,0,1
3117,37,Female,Single,Master,Student,Suburban,19,0,1,2017,7,Volkswagen,Pickup,Petrol,28730,1200,Comprehensive,2623.97,500,10,1,641,45844,0,0
3118,73,Female,Single,None,Unemployed,Urban,55,1,2,2005,19,Volkswagen,Coupe,Petrol,6918,2500,Comprehensive,1214.55,2000,14,1,301,68478,2,0
3119,61,Male,Widowed,Bachelor,Self-Employed,Suburban,41,0,5,2014,10,BMW,SUV,Diesel,28592,1500,Basic,1600.69,1000,15,1,486,89248,3,1
3120,31,Female,Divorced,None,Retired,Rural,11,0,2,2006,18,Ford,SUV,Petrol,20435,2000,Basic,416.31,1000,7,1,342,20869,1,0
3121,24,Female,Widowed,PhD,Unemployed,Suburban,1,0,1,2022,2,Chevrolet,Minivan,Electric,32405,1200,Comprehensive,2919.18,1000,15,0,764,102028,1,1
3122,42,Male,Married,High School,Retired,Rural,24,1,0,2013,11,Toyota,Hatchback,Diesel,18125,1500,Comprehensive,1172.97,2000,2,1,351,28223,2,0
3123,27,Female,Divorced,PhD,Student,Rural,5,0,0,2014,10,BMW,Hatchback,Petrol,34163,1800,Comprehensive,2973.92,250,14,1,835,192557,2,0
3124,63,Female,Divorced,None,Student,Urban,43,0,0,2008,16,Honda,Coupe,Diesel,31810,2000,Comprehensive,1553.69,1000,8,1,392,59674,3,0
3125,48,Female,Widowed,High School,Retired,Suburban,28,3,2,2022,2,Volkswagen,Coupe,Electric,26607,1000,Comprehensive,439.91,250,9,0,819,121909,0,0
3126,66,Male,Divorced,Master,Student,Urban,46,0,0,2011,13,Honda,Coupe,Petrol,28820,1200,Comprehensive,472.43,1000,13,1,534,102827,0,1
3127,25,Male,Widowed,PhD,Student,Rural,6,3,0,2022,2,Hyundai,Pickup,Hybrid,30630,2000,Basic,2575.03,2000,1,0,827,158666,1,1
3128,22,Male,Married,High School,Employed,Suburban,4,0,0,2007,17,Hyundai,Hatchback,Electric,28606,1200,Comprehensive,1504.28,250,11,1,366,28577,1,1
3129,52,Female,Widowed,Master,Student,Rural,30,0,3,2024,0,Toyota,Minivan,Electric,25448,2000,Basic,1327.79,1000,12,0,813,111735,3,0
3130,42,Female,Single,Bachelor,Student,Urban,20,0,0,2011,13,Honda,Hatchback,Electric,23303,1800,Basic,1421.37,2000,1,0,625,111358,0,0
3131,66,Female,Divorced,Bachelor,Student,Suburban,45,0,0,2018,6,Ford,Coupe,Electric,14298,2500,Basic,2674.3,500,10,0,390,39424,1,0
3132,56,Female,Married,None,Self-Employed,Rural,33,0,2,2018,6,Honda,SUV,Hybrid,8049,1500,Basic,322.78,250,4,1,564,179524,2,0
3133,27,Male,Married,High School,Unemployed,Suburban,5,3,1,2006,18,Toyota,Minivan,Hybrid,20295,2500,Standard,1507.57,250,6,1,638,116118,0,0
3134,54,Female,Widowed,PhD,Retired,Suburban,31,1,1,2015,9,Chevrolet,Coupe,Electric,25296,2500,Comprehensive,2275.22,2000,6,0,329,168730,1,0
3135,21,Female,Widowed,High School,Self-Employed,Urban,0,2,2,2009,15,Hyundai,Minivan,Petrol,6793,1500,Standard,2602.42,250,9,1,334,77598,0,0
3136,28,Female,Widowed,PhD,Student,Suburban,5,1,0,2022,2,Chevrolet,Minivan,Petrol,18923,3000,Basic,452.9,250,10,0,307,138167,2,0
3137,57,Female,Widowed,Bachelor,Self-Employed,Suburban,35,0,0,2019,5,Toyota,SUV,Electric,11652,3500,Comprehensive,550.47,250,11,0,354,76143,2,0
3138,70,Female,Single,Master,Unemployed,Urban,47,0,3,2014,10,Audi,Hatchback,Diesel,25506,1800,Standard,1312.17,1500,4,1,645,69688,2,0
3139,62,Male,Widowed,Bachelor,Student,Rural,39,1,3,2013,11,Honda,Sedan,Electric,9486,1500,Standard,2435.31,1500,6,0,741,92819,0,1
3140,40,Female,Single,PhD,Unemployed,Suburban,20,0,1,2017,7,Nissan,SUV,Hybrid,9628,1500,Basic,2775.39,500,1,0,451,193744,0,0
3141,22,Male,Widowed,PhD,Employed,Suburban,2,1,0,2020,4,BMW,Sedan,Hybrid,31003,1500,Basic,2421.08,250,6,0,404,197117,3,0
3142,58,Male,Widowed,None,Self-Employed,Suburban,40,1,0,2020,4,BMW,Coupe,Electric,16926,1200,Basic,363.51,500,11,1,832,127628,0,0
3143,24,Male,Married,High School,Student,Suburban,3,1,0,2012,12,Chevrolet,Minivan,Hybrid,6181,1800,Standard,2988.02,500,6,1,513,148238,2,1
3144,30,Male,Married,High School,Unemployed,Urban,10,0,1,2022,2,Honda,Hatchback,Electric,32556,1500,Basic,672.62,1000,2,1,560,128547,0,1
3145,26,Male,Widowed,High School,Unemployed,Urban,3,0,0,2007,17,Honda,Hatchback,Hybrid,10361,1800,Comprehensive,2233.11,2000,14,0,434,182137,2,1
3146,25,Male,Single,PhD,Student,Urban,5,1,2,2005,19,Audi,Coupe,Diesel,29075,1800,Comprehensive,1512.46,250,8,0,377,111360,2,1
3147,68,Female,Divorced,Master,Employed,Urban,50,0,1,2012,12,Honda,Minivan,Diesel,9163,1200,Standard,1107.69,500,4,0,752,58320,0,1
3148,60,Female,Single,Bachelor,Unemployed,Rural,41,0,0,2013,11,Audi,Coupe,Electric,11006,2000,Basic,708.38,1000,4,1,786,184243,0,1
3149,66,Female,Single,PhD,Retired,Rural,46,0,0,2014,10,Hyundai,Hatchback,Hybrid,9402,1500,Standard,1225.55,2000,6,1,658,156939,2,0
3150,55,Male,Single,Bachelor,Retired,Suburban,34,1,0,2024,0,Audi,Hatchback,Electric,11932,2000,Basic,633.92,250,4,0,845,69437,0,0
3151,23,Male,Single,PhD,Employed,Rural,2,0,0,2007,17,Audi,Pickup,Diesel,32522,2000,Comprehensive,381.31,2000,9,0,523,39699,0,1
3152,59,Male,Single,High School,Student,Suburban,37,0,1,2022,2,Chevrolet,Sedan,Petrol,16673,1500,Standard,400.17,500,14,0,358,157022,4,0
3153,39,Male,Divorced,Bachelor,Unemployed,Urban,18,0,2,2012,12,BMW,Coupe,Diesel,17614,1500,Standard,1847.13,1000,10,1,741,109291,2,0
3154,75,Male,Single,Master,Retired,Rural,53,0,0,2011,13,Ford,Hatchback,Hybrid,24699,1200,Basic,2085.22,2000,11,0,792,139947,0,0
3155,41,Male,Married,Bachelor,Employed,Rural,19,1,0,2019,5,Ford,Hatchback,Petrol,20954,1000,Basic,2386.57,250,14,1,346,139672,1,0
3156,50,Male,Married,Bachelor,Student,Urban,27,0,0,2024,0,BMW,Sedan,Hybrid,21843,2500,Comprehensive,1570.93,1500,4,1,354,107075,0,0
3157,48,Female,Widowed,PhD,Employed,Rural,29,2,2,2011,13,Chevrolet,Coupe,Hybrid,20582,2500,Comprehensive,2541.88,500,7,1,425,165742,4,0
3158,61,Female,Divorced,High School,Employed,Urban,42,4,0,2009,15,Ford,SUV,Electric,34372,1800,Standard,2825.18,2000,4,1,349,128958,0,1
3159,32,Female,Divorced,Master,Employed,Suburban,10,2,2,2019,5,Mercedes,Hatchback,Electric,8978,1800,Basic,1323.5,250,9,0,497,58566,0,0
3160,36,Female,Single,PhD,Retired,Suburban,17,2,2,2012,12,Audi,Sedan,Diesel,30037,3500,Standard,1168.15,1000,1,0,497,28313,2,0
3161,47,Male,Widowed,PhD,Employed,Rural,28,0,1,2006,18,BMW,SUV,Diesel,33945,2000,Comprehensive,1214.59,2000,13,0,713,69583,0,0
3162,57,Male,Divorced,None,Student,Suburban,37,0,1,2005,19,Mercedes,Coupe,Diesel,12907,1500,Comprehensive,1781.12,250,15,1,624,16682,1,0
3163,62,Female,Widowed,High School,Unemployed,Rural,40,0,1,2024,0,Hyundai,Sedan,Diesel,7761,1800,Standard,741.08,1500,8,0,315,132109,0,0
3164,53,Female,Married,None,Student,Suburban,32,2,0,2019,5,Nissan,Minivan,Petrol,10629,1800,Comprehensive,994.02,250,8,1,633,98865,4,0
3165,53,Male,Married,None,Employed,Suburban,30,0,0,2024,0,Honda,Hatchback,Petrol,22097,3000,Standard,1423.6,500,4,0,511,154430,3,0
3166,25,Female,Widowed,Bachelor,Unemployed,Urban,7,0,0,2014,10,Chevrolet,Sedan,Electric,8902,2000,Standard,2928.48,500,1,1,604,100773,1,0
3167,20,Male,Married,Master,Unemployed,Urban,0,0,0,2020,4,Toyota,Coupe,Diesel,24052,2000,Comprehensive,719.19,500,13,0,510,29161,1,0
