Claim_ID,Age,Gender,Policy_Type,Vehicle_Type,Accident_Type,Annual_Premium,Claim_Amount,Police_Report,Witness_Present,Past_Claims,Days_To_Claim,Incident_Location,Claim_Status
58061,19,Male,Basic,Sedan,Minor,82933,124209,No,Yes,0,20,Urban,0
58062,70,Male,Premium,SUV,Total Loss,52464,221421,No,Yes,3,4,Rural,0
58063,34,Male,Basic,Hatchback,Major,40800,142718,Yes,Yes,0,33,Rural,1
58064,62,Male,Gold,Hatchback,Total Loss,88082,393417,Yes,No,2,18,Urban,0
58065,47,Male,Basic,SUV,Minor,49204,2780790,No,No,0,6,Rural,0
58066,34,Female,Basic,Sedan,Minor,86102,183431,Yes,Yes,2,29,Rural,1
58067,65,Male,Gold,Hatchback,Major,22074,558300,Yes,No,5,53,Rural,1
58068,30,Female,Premium,Sedan,Minor,56284,169645,Yes,No,2,13,Rural,1
58069,73,Male,Basic,Truck,Total Loss,23757,59868,Yes,No,0,42,Urban,0
58070,72,Male,Gold,SUV,Major,52464,70858,Yes,Yes,3,18,Urban,0
58071,37,Female,Basic,Truck,Major,21384,138051,Yes,Yes,3,25,Rural,0
58072,24,Male,Gold,SUV,Major,34403,213168,Yes,Yes,5,25,Rural,0
58073,49,Male,Basic,Truck,Minor,23102,355745,No,Yes,0,36,Urban,0
58074,37,Male,Gold,SUV,Major,52191,541756,No,No,5,54,Rural,1
58075,57,Male,Gold,SUV,Major,84836,547104,Yes,Yes,5,3,Rural,0
58076,20,Female,Gold,Truck,Total Loss,87006,115123,No,No,3,3,Rural,0
58077,57,Female,Basic,Truck,Major,30437,460952,Yes,Yes,1,46,Rural,0
58078,21,Male,Gold,Hatchback,Minor,79771,174827,Yes,Yes,5,55,Urban,1
58079,32,Female,Gold,Hatchback,Major,76855,97889,Yes,No,5,46,Urban,0
58080,27,Female,Gold,SUV,Total Loss,21813,557025,Yes,Yes,4,41,Urban,0
58081,54,Female,Basic,Sedan,Major,73204,320955,Yes,No,3,54,Urban,0
58082,74,Female,Premium,SUV,Major,64441,23557,Yes,No,1,42,Rural,0
58083,25,Male,Gold,Sedan,Major,74544,271173,No,No,1,18,Rural,0
58084,45,Male,Premium,Sedan,Minor,52464,437001,No,Yes,3,30,Rural,0
58085,48,Female,Premium,Truck,Major,21803,161262,Yes,Yes,0,2,Rural,1
58086,71,Female,Gold,Sedan,Minor,40993,173770,Yes,Yes,3,45,Rural,1
58087,27,Female,Basic,SUV,Major,68461,134552,Yes,Yes,0,16,Urban,1
58088,29,Male,Premium,Hatchback,Minor,71822,198332,No,No,0,46,Urban,0
58089,53,Male,Premium,SUV,Minor,56582,266646,Yes,No,1,45,Urban,1
58090,36,Female,Gold,Sedan,Total Loss,58831,69660,No,No,5,56,Urban,0
58091,34,Male,Basic,Truck,Total Loss,36068,190910,Yes,No,2,57,Rural,1
58092,45,Female,Basic,Hatchback,Major,52464,533614,No,Yes,2,9,Urban,1
58093,42,Male,Premium,Sedan,Major,32755,360640,Yes,No,0,35,Rural,0
58094,51,Female,Basic,Sedan,Total Loss,70214,488821,No,Yes,3,40,Rural,1
58095,54,Female,Gold,Sedan,Major,45591,177925,No,Yes,5,18,Rural,0
58096,42,Male,Gold,Truck,Minor,37510,231843,Yes,Yes,2,39,Rural,0
58097,40,Male,Basic,SUV,Major,66111,456207,No,Yes,3,5,Urban,0
58098,51,Female,Premium,Hatchback,Major,65228,205691,No,Yes,0,31,Rural,0
58099,33,Male,Premium,Truck,Minor,27501,256882,Yes,Yes,5,4,Urban,0
58100,18,Male,Premium,Truck,Major,16496,307567,Yes,No,3,10,Rural,1
58101,71,Male,Premium,Sedan,Major,46109,460997,Yes,No,3,4,Rural,0
58102,41,Female,Gold,Hatchback,Minor,68269,315095,No,Yes,3,5,Rural,0
58103,21,Male,Basic,Truck,Minor,69858,500746,Yes,Yes,4,2,Rural,1
58104,51,Male,Premium,Hatchback,Minor,53948,307567,No,No,3,39,Urban,0
58105,56,Female,Premium,Sedan,Total Loss,21817,348392,No,Yes,4,4,Urban,1
58106,64,Male,Premium,Hatchback,Minor,52464,226759,No,No,5,7,Urban,0
58107,59,Male,Basic,Truck,Major,88211,377282,Yes,No,5,18,Rural,0
58108,44,Female,Gold,SUV,Major,67566,96174,Yes,No,1,22,Rural,0
58109,74,Male,Basic,SUV,Minor,58289,372907,No,Yes,2,27,Urban,0
58110,73,Male,Premium,Truck,Minor,34558,581078,No,No,0,29,Rural,0
58111,20,Male,Basic,Sedan,Minor,85300,147290,Yes,Yes,3,38,Urban,1
58112,31,Female,Premium,Truck,Major,84458,248329,No,No,1,14,Rural,0
58113,54,Male,Gold,Hatchback,Total Loss,60911,589598,Yes,Yes,3,47,Urban,0
58114,54,Female,Gold,Hatchback,Major,77375,439440,Yes,No,1,38,Urban,1
58115,62,Female,Gold,Hatchback,Minor,51382,154346,Yes,No,4,29,Rural,1
58116,35,Female,Gold,Sedan,Total Loss,43298,232314,No,Yes,3,13,Urban,0
58117,40,Male,Gold,Hatchback,Minor,48264,294361,No,No,4,12,Rural,0
58118,52,Male,Gold,SUV,Total Loss,71132,142939,Yes,No,5,35,Rural,1
58119,43,Male,Gold,SUV,Minor,52464,14233,Yes,No,4,51,Rural,1
58120,53,Male,Premium,SUV,Major,39193,307567,Yes,No,4,30,Urban,0
58121,26,Female,Basic,Hatchback,Major,76295,15729,No,No,2,8,Urban,0
58122,18,Male,Premium,Hatchback,Minor,26928,341367,No,No,5,24,Rural,0
58123,26,Female,Gold,Truck,Minor,31505,154735,Yes,Yes,3,21,Rural,1
58124,56,Female,Premium,Truck,Total Loss,74087,86808,No,No,1,57,Rural,0
58125,59,Male,Premium,Hatchback,Major,50739,365729,No,Yes,4,44,Urban,1
58126,47,Female,Premium,SUV,Minor,41974,80650,No,Yes,3,41,Urban,0
58127,62,Male,Gold,Hatchback,Total Loss,88082,393417,Yes,No,2,18,Urban,0
58128,64,Male,Gold,Sedan,Total Loss,66641,526461,No,No,5,20,Rural,0
58129,67,Female,Basic,Truck,Total Loss,26580,52112,Yes,No,5,47,Rural,0
58130,66,Male,Gold,Hatchback,Minor,84285,37293,No,No,3,58,Rural,0
58131,32,Male,Basic,SUV,Major,24564,324224,No,No,2,5,Rural,1
58132,42,Male,Premium,Hatchback,Major,55934,235398,No,No,4,42,Urban,0
58133,49,Male,Basic,Hatchback,Total Loss,86044,407290,No,Yes,5,1,Rural,0
58134,33,Male,Basic,SUV,Minor,52464,307567,No,No,5,50,Rural,1
58135,46,Male,Premium,Sedan,Minor,76039,444070,Yes,No,4,9,Rural,0
58136,54,Female,Premium,Sedan,Major,42340,214763,Yes,Yes,5,38,Rural,0
58137,49,Female,Gold,Sedan,Minor,67434,555787,No,Yes,4,31,Urban,0
58138,57,Female,Gold,Truck,Minor,22496,102527,Yes,No,2,56,Urban,1
58139,58,Female,Basic,Sedan,Total Loss,52464,9858,Yes,No,1,49,Rural,1
58140,28,Male,Gold,SUV,Minor,54529,371563,No,Yes,5,49,Urban,0
58141,18,Male,Premium,Sedan,Minor,89658,307567,No,Yes,5,45,Urban,0
58142,53,Male,Premium,Sedan,Minor,46343,72052,Yes,No,5,42,Urban,1
58143,26,Female,Premium,Hatchback,Minor,72028,24067,Yes,Yes,0,35,Urban,1
58144,25,Male,Gold,Sedan,Major,74544,271173,No,No,1,18,Rural,0
58145,49,Male,Gold,Sedan,Minor,47812,243268,No,No,5,26,Urban,1
58146,58,Female,Gold,Sedan,Major,22370,357238,No,No,5,58,Urban,1
58147,55,Male,Basic,SUV,Major,50607,562271,Yes,No,4,26,Rural,0
58148,45,Male,Premium,Sedan,Total Loss,19170,214636,No,Yes,4,45,Rural,1
58149,30,Female,Basic,Hatchback,Total Loss,69648,232893,Yes,No,5,33,Rural,0
58150,65,Female,Basic,Sedan,Major,56532,166943,No,No,4,26,Urban,1
58151,53,Male,Gold,Truck,Minor,46314,335307,No,No,3,43,Rural,1
58152,30,Male,Premium,Sedan,Minor,74572,370450,Yes,Yes,3,31,Rural,0
58153,34,Female,Basic,Sedan,Major,60054,356230,No,Yes,4,34,Urban,1
58154,18,Female,Basic,Hatchback,Total Loss,58394,13847,Yes,Yes,0,12,Urban,1
58155,38,Male,Basic,SUV,Minor,42428,118535,No,No,3,35,Urban,1
58156,30,Female,Premium,Truck,Minor,20450,234603,No,Yes,3,48,Urban,0
58157,32,Female,Gold,Hatchback,Minor,24603,397481,Yes,Yes,0,15,Urban,0
58158,27,Male,Premium,Hatchback,Minor,32309,81742,Yes,Yes,3,47,Urban,1
58159,47,Male,Gold,Sedan,Total Loss,52464,35214,Yes,No,2,22,Rural,0
58160,21,Male,Gold,Hatchback,Minor,40474,54054,Yes,Yes,0,34,Urban,1
58161,69,Female,Basic,Sedan,Major,53202,247273,No,Yes,2,41,Urban,0
58162,61,Female,Gold,SUV,Total Loss,43538,434712,Yes,No,5,5,Rural,0
58163,30,Female,Premium,SUV,Total Loss,29728,448426,Yes,No,5,17,Rural,0
58164,50,Male,Basic,Truck,Minor,86801,191198,Yes,No,1,42,Rural,1
58165,31,Female,Gold,Truck,Major,35063,517224,No,No,3,51,Urban,0
58166,56,Male,Premium,Sedan,Minor,37442,48413,Yes,No,0,28,Urban,1
58167,49,Male,Gold,Sedan,Minor,68719,83272,Yes,No,0,41,Rural,1
58168,49,Female,Premium,Hatchback,Minor,41273,84127,Yes,No,3,12,Urban,1
58169,40,Male,Gold,SUV,Total Loss,42732,333123,Yes,No,0,51,Urban,0
58170,72,Female,Gold,Truck,Minor,64511,432242,No,No,5,29,Rural,1
58171,45,Male,Gold,Sedan,Total Loss,89095,388828,Yes,No,0,51,Urban,0
58172,31,Female,Premium,SUV,Major,52464,255056,No,Yes,3,39,Urban,1
58173,37,Female,Gold,Truck,Total Loss,52988,386565,Yes,Yes,0,56,Urban,0
58174,25,Male,Premium,Hatchback,Major,67430,523840,Yes,No,2,11,Urban,0
58175,26,Female,Basic,SUV,Minor,88549,369973,No,No,3,50,Urban,1
58176,32,Female,Premium,Hatchback,Major,31281,527534,Yes,No,0,18,Rural,0
58177,42,Female,Basic,SUV,Total Loss,31003,234945,Yes,No,5,7,Urban,1
58178,38,Male,Premium,Hatchback,Total Loss,33683,283555,Yes,Yes,2,18,Rural,0
58179,72,Female,Gold,Sedan,Minor,56904,30848,Yes,No,0,17,Urban,1
58180,19,Male,Gold,Truck,Minor,59053,112815,Yes,Yes,5,34,Rural,1
58181,43,Male,Gold,Hatchback,Total Loss,59515,291776,Yes,No,5,22,Rural,0
58182,60,Female,Basic,Sedan,Total Loss,52464,408980,Yes,No,3,6,Urban,0
58183,63,Female,Premium,Truck,Total Loss,39281,440478,No,No,2,24,Urban,0
58184,22,Male,Basic,Truck,Major,84346,471592,Yes,Yes,3,59,Urban,0
58185,59,Male,Basic,Sedan,Total Loss,69490,209037,No,Yes,1,12,Urban,0
58186,20,Female,Gold,Sedan,Total Loss,84807,329612,Yes,Yes,3,35,Urban,0
58187,28,Female,Premium,Truck,Major,81795,472707,Yes,Yes,0,9,Urban,0
58188,61,Female,Premium,Hatchback,Total Loss,19480,582255,Yes,No,2,21,Rural,1
58189,50,Female,Premium,Truck,Major,70631,112665,No,Yes,3,51,Rural,1
58190,42,Female,Basic,Hatchback,Major,81487,203385,No,No,2,5,Rural,0
58191,54,Female,Premium,Truck,Total Loss,72873,568120,Yes,No,0,44,Urban,0
58192,58,Female,Gold,Sedan,Total Loss,75346,144728,No,No,0,49,Urban,0
58193,66,Male,Premium,Sedan,Minor,52464,17567,Yes,Yes,4,14,Rural,1
58194,60,Male,Gold,Hatchback,Total Loss,71511,330472,Yes,Yes,2,18,Urban,0
58195,46,Male,Premium,Truck,Total Loss,63554,476489,Yes,Yes,5,3,Rural,0
58196,21,Female,Premium,Sedan,Total Loss,57936,98270,No,No,0,37,Urban,1
58197,48,Female,Gold,SUV,Total Loss,39928,344597,Yes,No,5,50,Rural,0
58198,25,Male,Basic,Truck,Minor,68989,170355,Yes,Yes,1,37,Urban,1
58199,23,Female,Basic,Truck,Total Loss,52464,330336,No,No,5,17,Rural,1
58200,32,Male,Premium,Hatchback,Major,15318,3575166,Yes,No,0,20,Rural,0
58201,41,Female,Basic,Sedan,Total Loss,69236,192165,Yes,No,3,6,Urban,0
58202,72,Male,Gold,SUV,Major,52464,70858,Yes,Yes,3,18,Urban,0
58203,50,Male,Premium,Sedan,Total Loss,54528,579906,Yes,Yes,1,4,Urban,1
58204,31,Female,Basic,Sedan,Major,57828,76337,Yes,No,3,27,Urban,0
58205,58,Male,Basic,Sedan,Minor,73524,22597,Yes,No,5,35,Urban,1
58206,69,Female,Gold,SUV,Major,86220,23921,No,Yes,3,21,Rural,1
58207,55,Male,Premium,Truck,Major,27459,533849,No,Yes,3,12,Rural,1
58208,42,Female,Premium,Sedan,Total Loss,79305,592697,No,Yes,4,15,Urban,1
58209,67,Male,Premium,SUV,Total Loss,75480,448829,Yes,No,3,36,Urban,0
58210,31,Male,Basic,Hatchback,Major,51003,452898,No,No,5,29,Urban,1
58211,25,Female,Gold,SUV,Total Loss,63610,498157,Yes,No,4,32,Urban,0
58212,70,Male,Basic,SUV,Minor,49804,181285,,Yes,4,55,Urban,0
58213,21,Male,Basic,Hatchback,Major,65812,585853,Yes,Yes,4,4,Urban,0
58214,71,Female,Gold,Truck,Minor,40619,472628,Yes,No,5,11,Urban,1
58215,55,Male,Premium,Hatchback,Minor,88937,314373,No,Yes,5,30,Rural,1
58216,73,Male,Gold,Hatchback,Minor,77963,113454,No,Yes,3,40,Urban,0
58217,67,Female,Premium,Truck,Minor,53217,183864,No,Yes,4,37,Rural,1
58218,60,Female,Basic,Hatchback,Minor,84308,373579,Yes,No,2,10,Urban,1
58219,45,Female,Gold,Sedan,Total Loss,70835,34145,Yes,No,2,43,Rural,0
58220,59,Male,Basic,Hatchback,Minor,41862,374891,No,No,4,6,Rural,0
58221,19,Female,Gold,Hatchback,Minor,30383,325060,Yes,Yes,5,1,Rural,1
58222,61,Female,Gold,Truck,Minor,68723,162866,Yes,No,3,56,Rural,1
58223,31,Female,Premium,Hatchback,Total Loss,64031,94248,No,Yes,5,35,Rural,0
58224,69,Male,Premium,Truck,Major,18157,503581,Yes,No,1,43,Rural,1
58225,26,Male,Premium,Hatchback,Total Loss,29387,560054,Yes,Yes,2,13,Urban,0
58226,60,Female,Basic,Truck,Minor,19423,428994,No,No,1,57,Urban,0
58227,66,Female,Gold,Hatchback,Minor,78942,298050,Yes,No,5,7,Urban,0
58228,37,Female,Basic,Hatchback,Major,79751,505073,No,No,4,19,Urban,1
58229,37,Male,Basic,Truck,Major,15148,101202,Yes,Yes,4,19,Rural,1
58230,45,Female,Premium,Sedan,Total Loss,37470,42227,Yes,Yes,3,13,Urban,1
58231,71,Female,Gold,Truck,Minor,52464,93399,Yes,Yes,2,20,Urban,1
58232,31,Female,Premium,SUV,Major,87974,34888,No,No,1,36,Urban,1
58233,60,Female,Gold,SUV,Minor,82678,384697,Yes,Yes,1,38,Rural,1
58234,65,Female,Premium,Sedan,Major,74798,499312,Yes,Yes,0,38,Rural,0
58235,31,Female,Basic,Hatchback,Minor,84205,530653,Yes,No,1,54,Rural,1
58236,63,Male,Premium,Truck,Minor,50702,538058,No,Yes,2,53,Urban,0
58237,21,Male,Basic,Truck,Minor,69858,500746,Yes,Yes,4,2,Rural,1
58238,54,Male,Basic,SUV,Total Loss,85555,484218,No,No,5,55,Rural,0
58239,43,Female,Premium,Sedan,Total Loss,71235,371790,No,Yes,1,45,Urban,1
58240,34,Female,Basic,Truck,Minor,64426,540308,Yes,No,2,44,Rural,0
58241,25,Male,Premium,Sedan,Total Loss,70508,479607,No,No,5,15,Urban,0
58242,49,Female,Premium,Hatchback,Minor,41273,84127,Yes,No,3,12,Urban,1
58243,34,Male,Basic,Truck,Total Loss,36068,190910,Yes,No,2,57,Rural,1
58244,24,Male,Premium,SUV,Total Loss,39525,303162,No,Yes,5,55,Rural,0
58245,59,Female,Premium,Hatchback,Total Loss,81889,311649,No,Yes,5,36,Rural,1
58246,36,Male,Gold,SUV,Major,72000,591147,No,No,5,17,Rural,0
58247,60,Male,Premium,Sedan,Total Loss,46643,28613,No,No,5,58,Urban,1
58248,38,Male,Premium,Truck,Major,38016,138425,No,Yes,3,1,Rural,1
58249,32,Female,Basic,Sedan,Total Loss,77681,349109,Yes,Yes,3,46,Urban,0
58250,44,Male,Basic,SUV,Total Loss,66632,507381,No,No,0,24,Rural,0
58251,27,Male,Gold,Sedan,Minor,78045,140427,Yes,No,0,11,Urban,1
58252,43,Female,Gold,Hatchback,Total Loss,77722,58074,Yes,No,0,41,Rural,0
58253,54,Female,Basic,Truck,Major,73204,75353,Yes,No,1,58,Rural,0
58254,26,Female,Basic,Truck,Major,56160,422734,No,Yes,0,17,Urban,1
58255,54,Male,Gold,Truck,Minor,46110,370866,No,No,5,28,Urban,0
58256,49,Male,Basic,SUV,Total Loss,22940,496924,Yes,Yes,4,19,Rural,0
58257,69,Female,Gold,SUV,Major,86220,23921,No,Yes,3,21,Rural,1
58258,68,Female,Basic,Hatchback,Minor,82454,200418,No,Yes,4,53,Rural,1
58259,66,Female,Basic,SUV,Total Loss,52464,2511456,Yes,Yes,1,34,Rural,0
58260,20,Male,Premium,Sedan,Minor,87688,501103,Yes,No,2,57,Rural,1
58261,31,Male,Basic,Hatchback,Total Loss,51760,116370,No,No,5,49,Rural,1
58262,32,Male,Basic,Sedan,Total Loss,16471,188714,Yes,Yes,5,40,Urban,0
58263,71,Female,Premium,Sedan,Minor,64257,517511,Yes,Yes,4,53,Urban,0
58264,55,Female,Basic,Hatchback,Minor,85779,421793,No,No,0,40,Urban,0
58265,63,Male,Basic,SUV,Major,34699,144060,Yes,Yes,4,58,Rural,0
58266,67,Male,Gold,Truck,Total Loss,73844,499033,No,Yes,1,20,Rural,0
58267,32,Female,Gold,Hatchback,Minor,74965,193928,Yes,Yes,2,11,Urban,1
58268,36,Male,Premium,Sedan,Major,53281,531208,Yes,Yes,5,7,Urban,0
58269,43,Female,Gold,SUV,Major,80124,466852,Yes,Yes,0,43,Urban,0
58270,45,Male,Gold,Sedan,Total Loss,89095,388828,Yes,No,0,51,Urban,0
58271,51,Female,Gold,Truck,Major,49328,237129,No,Yes,1,59,Urban,1
58272,20,Male,Gold,SUV,Major,73852,476977,No,No,0,24,Rural,0
58273,69,Male,Premium,SUV,Minor,55702,195111,Yes,No,3,36,Urban,1
58274,38,Female,Gold,SUV,Major,32258,33039,No,Yes,3,28,Urban,0
58275,31,Male,Basic,Hatchback,Major,51003,452898,No,No,5,29,Urban,1
58276,22,Male,Gold,Sedan,Minor,41290,348276,Yes,No,2,14,Urban,0
58277,20,Female,Gold,SUV,Minor,57701,194378,No,Yes,5,57,Rural,0
58278,42,Female,Premium,Hatchback,Total Loss,41948,307567,Yes,Yes,4,48,Urban,0
58279,43,Female,Gold,Hatchback,Major,61221,150719,No,Yes,0,38,Rural,0
58280,19,Male,Premium,Truck,Major,51446,465310,Yes,No,2,36,Urban,0
58281,26,Female,Gold,Sedan,Major,72789,294906,No,Yes,0,17,Urban,1
58282,27,Female,Gold,SUV,Minor,26551,220782,Yes,Yes,0,25,Rural,0
58283,24,Male,Basic,Hatchback,Minor,71600,102219,Yes,Yes,5,47,Rural,1
58284,71,Female,Premium,Hatchback,Minor,66716,502637,No,No,2,29,Urban,1
58285,33,Female,Basic,Sedan,Major,70034,50972,No,Yes,5,9,Urban,0
58286,67,Female,Premium,Sedan,Minor,36836,502924,No,No,1,47,Urban,0
58287,29,Female,Premium,Sedan,Major,54920,269469,No,No,0,13,Rural,0
58288,27,Male,Premium,Hatchback,Total Loss,72822,43789,Yes,No,3,21,Rural,0
58289,22,Male,Basic,Hatchback,Major,53105,17756,No,Yes,5,34,Urban,0
58290,64,Female,Premium,Sedan,Total Loss,16014,164955,No,Yes,0,24,Rural,0
58291,45,Female,Premium,Truck,Major,42256,236367,Yes,Yes,3,7,Rural,1
58292,20,Male,Gold,Hatchback,Minor,30637,523293,No,Yes,4,28,Rural,1
58293,53,Male,Basic,SUV,Total Loss,31734,425345,No,Yes,1,51,Rural,1
58294,56,Female,Premium,SUV,Major,78832,154316,Yes,Yes,4,2,Rural,0
58295,35,Male,Premium,Sedan,Major,56184,477452,Yes,No,4,59,Urban,1
58296,74,Female,Gold,Truck,Major,63843,275929,No,Yes,3,34,Rural,0
58297,21,Female,Gold,Truck,Minor,75211,555680,Yes,Yes,0,54,Rural,0
58298,71,Female,Premium,Hatchback,Total Loss,43734,318703,Yes,No,0,30,Urban,0
58299,44,Female,Premium,Hatchback,Minor,30903,396233,No,Yes,4,20,Urban,1
58300,34,Male,Gold,Sedan,Minor,84843,580832,No,No,2,58,Urban,0
58301,24,Female,Basic,Sedan,Major,30380,47202,Yes,Yes,2,44,Rural,1
58302,46,Female,Basic,SUV,Major,21958,381993,No,No,4,59,Rural,1
58303,39,Female,Premium,Hatchback,Minor,20437,252102,No,No,5,10,Urban,0
58304,49,Male,Gold,Hatchback,Major,52464,491405,Yes,No,5,14,Urban,0
58305,39,Female,Premium,SUV,Minor,88849,548599,Yes,Yes,2,14,Urban,0
58306,69,Female,Basic,Truck,Major,49526,445265,No,Yes,0,22,Urban,0
58307,29,Male,Premium,SUV,Minor,87617,367499,No,Yes,4,11,Urban,0
58308,64,Female,Basic,Hatchback,Total Loss,32048,470987,No,Yes,3,13,Urban,1
58309,67,Female,Basic,SUV,Minor,75840,112575,Yes,Yes,3,26,Rural,1
58310,33,Female,Basic,Hatchback,Minor,82364,46753,Yes,Yes,2,32,Urban,1
58311,27,Female,Premium,Sedan,Minor,67871,213417,No,No,2,59,Urban,0
58312,51,Male,Gold,Hatchback,Minor,44000,131371,No,No,3,44,Rural,1
58313,50,Female,Premium,Hatchback,Total Loss,70030,281029,Yes,Yes,0,59,Urban,1
58314,18,Female,Gold,SUV,Total Loss,52464,199320,Yes,Yes,2,2,Rural,0
58315,49,Male,Basic,Hatchback,Major,72483,488448,No,Yes,5,36,Urban,0
58316,69,Male,Premium,Truck,Total Loss,66604,489948,Yes,No,2,59,Rural,0
58317,49,Female,Premium,Truck,Total Loss,18260,412202,Yes,Yes,2,4,Urban,0
58318,29,Male,Basic,SUV,Minor,52464,74830,No,Yes,4,50,Rural,0
58319,58,Male,Premium,SUV,Total Loss,23707,587187,Yes,No,1,54,Urban,0
58320,63,Male,Gold,SUV,Total Loss,50061,541277,No,No,4,20,Rural,1
58321,31,Female,Premium,SUV,Total Loss,41048,291993,Yes,Yes,0,56,Urban,1
58322,52,Male,Premium,SUV,Major,28478,471576,Yes,No,2,43,Urban,1
58323,51,Male,Gold,SUV,Major,55452,89872,Yes,No,0,20,Rural,0
58324,26,Female,Basic,Truck,Major,66769,135268,Yes,No,5,18,Rural,1
58325,68,Female,Gold,SUV,Total Loss,80657,384333,No,No,2,18,Rural,0
58326,39,Male,Gold,Truck,Major,83960,196061,No,No,5,13,Rural,0
58327,70,Male,Premium,SUV,Total Loss,35029,286095,No,No,1,25,Rural,1
58328,44,Female,Gold,Truck,Major,56620,523022,Yes,No,2,10,Rural,0
58329,64,Female,Basic,Sedan,Minor,34992,588459,No,Yes,2,51,Rural,0
58330,24,Male,Premium,Sedan,Minor,50976,405367,Yes,Yes,2,14,Urban,1
58331,40,Male,Gold,Hatchback,Total Loss,23312,398587,No,Yes,3,4,Urban,1
58332,61,Female,Premium,Truck,Total Loss,33564,521902,No,No,2,13,Urban,0
58333,52,Female,Gold,SUV,Major,47369,73269,Yes,No,3,16,Urban,0
58334,42,Female,Gold,Hatchback,Minor,28366,94500,No,No,3,35,Rural,0
58335,62,Male,Premium,Hatchback,Minor,52464,76211,Yes,Yes,0,6,Urban,1
58336,58,Female,Premium,Truck,Minor,78344,377346,No,No,2,42,Urban,1
58337,62,Male,Premium,Sedan,Major,69590,409986,Yes,No,1,13,Urban,1
58338,60,Male,Premium,Sedan,Major,42664,160362,Yes,No,4,35,Urban,0
58339,44,Male,Basic,SUV,Total Loss,66632,507381,No,No,0,24,Rural,0
58340,25,Female,Gold,SUV,Total Loss,63610,498157,Yes,No,4,32,Urban,0
58341,53,Male,Premium,Sedan,Total Loss,49282,538300,Yes,No,1,47,Urban,0
58342,26,Female,Basic,SUV,Major,16188,121877,No,No,1,48,Urban,0
58343,22,Male,Gold,Truck,Total Loss,35384,410641,No,Yes,5,49,Urban,1
58344,59,Male,Basic,Sedan,Total Loss,69490,209037,No,Yes,1,12,Urban,0
58345,31,Male,Premium,SUV,Major,84388,518534,No,Yes,4,16,Rural,0
58346,35,Male,Premium,SUV,Major,49880,456064,Yes,Yes,5,34,Rural,0
58347,64,Male,Basic,Hatchback,Major,16701,461710,Yes,Yes,4,36,Urban,1
58348,74,Female,Premium,Truck,Major,24046,297688,No,Yes,2,44,Rural,0
58349,64,Female,Gold,Truck,Major,40113,291310,No,No,0,33,Rural,0
58350,25,Female,Gold,Hatchback,Major,55072,908820,No,No,2,51,Urban,0
58351,63,Female,Basic,Hatchback,Minor,21868,366963,Yes,No,2,39,Urban,0
58352,49,Male,Basic,Sedan,Total Loss,59866,337106,No,No,2,1,Urban,0
58353,42,Male,Premium,Truck,Total Loss,47368,259307,No,No,5,31,Rural,0
58354,22,Male,Basic,SUV,Minor,72294,62872,Yes,Yes,4,21,Rural,1
58355,74,Male,Premium,Truck,Major,24779,515036,No,No,2,15,Urban,0
58356,33,Female,Gold,SUV,Minor,44461,153959,Yes,Yes,0,46,Rural,1
58357,35,Male,Gold,SUV,Total Loss,89208,533725,Yes,Yes,0,7,Urban,1
58358,29,Female,Basic,Hatchback,Minor,84427,10318,Yes,No,5,49,Rural,1
58359,39,Male,Premium,Sedan,Minor,19737,305557,Yes,Yes,3,40,Urban,1
58360,40,Female,Gold,Sedan,Total Loss,56702,213285,Yes,Yes,5,5,Rural,0
58361,37,Female,Premium,Truck,Total Loss,22792,185296,No,No,0,55,Urban,0
58362,30,Female,Premium,Sedan,Major,85280,419225,No,Yes,5,6,Rural,0
58363,43,Female,Premium,Truck,Minor,75447,307567,No,Yes,3,56,Rural,1
58364,53,Male,Basic,Hatchback,Minor,65498,193202,Yes,Yes,4,36,Urban,1
58365,57,Male,Gold,SUV,Major,72760,536318,No,Yes,5,34,Rural,0
58366,19,Male,Gold,Hatchback,Major,88920,307567,Yes,Yes,0,35,Rural,1
58367,20,Male,Premium,Truck,Major,84875,207814,No,Yes,5,28,Urban,0
58368,49,Male,Premium,Truck,Minor,30103,593747,No,No,3,40,Rural,1
58369,69,Male,Basic,Sedan,Minor,29426,91416,Yes,Yes,4,26,Urban,1
58370,71,Female,Premium,Sedan,Minor,64257,517511,Yes,Yes,4,53,Urban,0
58371,56,Female,Premium,Truck,Minor,58611,51221,Yes,Yes,0,38,Urban,1
58372,74,Male,Premium,Truck,Total Loss,24236,346676,Yes,Yes,1,43,Rural,0
58373,44,Male,Premium,Hatchback,Major,35498,353223,No,Yes,2,4,Rural,1
58374,69,Female,Gold,SUV,Major,86220,23921,No,Yes,3,21,Rural,1
58375,48,Female,Premium,Hatchback,Total Loss,42933,259072,No,No,3,55,Urban,1
58376,52,Male,Premium,SUV,Total Loss,55882,53119,No,No,0,15,Urban,0
58377,39,Male,Basic,Truck,Minor,17548,548967,No,No,1,20,Rural,0
58378,30,Male,Premium,Sedan,Total Loss,43483,84756,No,Yes,1,20,Rural,1
58379,47,Female,Gold,Truck,Total Loss,19583,106311,Yes,Yes,4,44,Rural,0
58380,31,Female,Premium,Truck,Major,84458,248329,No,No,1,14,Rural,0
58381,34,Male,Gold,Sedan,Minor,44839,84843,Yes,Yes,3,23,Rural,1
58382,30,Female,Premium,Truck,Total Loss,82403,335185,Yes,Yes,5,52,Rural,0
